Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"AS","04/10/2022","0263","N283AK","SEA","-7"
"AS","04/10/2022","0698","N215AK","SEA","-2"
"AS","04/11/2022","0263","N277AK","SEA","6"
"AS","04/11/2022","0698","N513AS","SEA","-4"
"AS","04/12/2022","0263","N292AK","SEA","10"
"AS","04/12/2022","0698","N283AK","SEA","26"
"AS","04/13/2022","0263","N448AS","SEA","9"
"AS","04/13/2022","0698","N453AS","SEA","7"
"AS","04/14/2022","0263","N478AS","SEA","-3"
"AS","04/14/2022","0698","N281AK","SEA","3"
"AS","04/15/2022","0263","N479AS","SEA","-6"
"AS","04/15/2022","0698","N237AK","SEA","-3"
"AS","04/16/2022","0263","N471AS","SEA","-1"
"AS","04/16/2022","0698","N282AK","SEA","8"
"AS","04/17/2022","0263","N494AS","SEA","-5"
"AS","04/17/2022","0698","N403AS","SEA","5"
"AS","04/18/2022","0263","N520AS","SEA","-4"
"AS","04/18/2022","0698","N273AK","SEA","-6"
"AS","04/19/2022","0263","N530AS","SEA","-17"
"AS","04/19/2022","0698","N486AS","SEA","28"
"AS","04/20/2022","0263","N442AS","SEA","-8"
"AS","04/20/2022","0698","N403AS","SEA","-8"
"AS","04/21/2022","0263","N274AK","SEA","1"
"AS","04/21/2022","0698","N494AS","SEA","-7"
"AS","04/22/2022","0263","N247AK","SEA","0"
"AS","04/22/2022","0698","N457AS","SEA","-10"
"AS","04/23/2022","0263","N298AK","SEA","-6"
"AS","04/24/2022","0698","N281AK","SEA","7"
"AS","04/25/2022","0263","N251AK","SEA","0"
"AS","04/25/2022","0698","N431AS","SEA","139"
"AS","04/26/2022","0263","N280AK","SEA","-6"
"AS","04/26/2022","0698","N442AS","SEA","-8"
"AS","04/27/2022","0263","N409AS","SEA","-9"
"AS","04/27/2022","0698","N281AK","SEA","-2"
"AS","04/28/2022","0263","N270AK","SEA","-5"
