Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Frontier Airlines Inc. (F9)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"F9","04/20/2022","0761","N347FR","DEN","-7"
"F9","04/20/2022","1252","N324FR","MCO","-3"
"F9","04/20/2022","2141","N329FR","LAS","-9"
"F9","04/21/2022","2141","N372FR","LAS","-3"
"F9","04/22/2022","0761","N717FR","DEN","-1"
"F9","04/22/2022","2141","N361FR","LAS","-7"
"F9","04/23/2022","0761","N708FR","DEN","-8"
"F9","04/23/2022","1252","N341FR","MCO","-10"
"F9","04/23/2022","2141","N370FR","LAS","-3"
"F9","04/24/2022","0761","N708FR","DEN","14"
"F9","04/24/2022","1252","N721FR","MCO","20"
"F9","04/24/2022","2141","N336FR","LAS","-9"
"F9","04/25/2022","1252","N716FR","MCO","37"
"F9","04/25/2022","2141","N211FR","LAS","27"
"F9","04/26/2022","0761","N714FR","DEN","4"
"F9","04/26/2022","2141","N374FR","LAS","49"
"F9","04/27/2022","0759","N383FR","DEN","-6"
"F9","04/27/2022","1250","N309FR","MCO","13"
"F9","04/28/2022","0759","N385FR","DEN","-14"
"F9","04/28/2022","2141","N704FR","LAS","47"
"F9","04/28/2022","2318","N233FR","PHL","30"
"F9","04/29/2022","0759","N229FR","DEN","-3"
"F9","04/29/2022","1250","N701FR","MCO","13"
"F9","04/30/2022","0759","N378FR","DEN","-7"
"F9","04/30/2022","2318","N236FR","PHL","-10"
"F9","05/01/2022","0761","N307FR","DEN","10"
"F9","05/01/2022","2141","N717FR","LAS","23"
"F9","05/01/2022","2318","N232FR","PHL","976"
"F9","05/02/2022","0759","N303FR","DEN","4"
"F9","05/02/2022","1250","N720FR","MCO","-3"
"F9","05/03/2022","2141","N377FR","LAS","-6"
"F9","05/03/2022","2318","N230FR","PHL","0"
"F9","05/04/2022","0761","N366FR","DEN","5"
"F9","05/04/2022","1250","N232FR","MCO","11"
"F9","05/05/2022","0759","N377FR","DEN","10"
"F9","05/05/2022","2141","N307FR","LAS","4"
"F9","05/05/2022","2318","N367FR","PHL","-3"
"F9","05/06/2022","0759","N356FR","DEN","-7"
"F9","05/07/2022","0759","N381FR","DEN","-10"
